FIELD LISTING :: EXECUTIVE BRANCH

This entry includes several subfields. Chief of state includes the name and title of the titular leader of the country who represents the state at official and ceremonial functions but may not be involved with the day-to-day activities of the government. Head of government includes the name and title of the top administrative leader who is designated to manage the day-to-day activities of the government. For example, in the UK, the monarch is the chief of state, and the prime minister is the head of government. In the US, the president is both the chief of state and the head of government. Cabinet includes the official name for this body of high-ranking advisers and the method for selection of members. Elections includes the nature of election process or accession to power, date of the last election, and date of the next election. Election results includes the percent of vote for each candidate in the last election.

| Country | EXECUTIVE BRANCH |
| | *election results:* Horacio CARTES elected president; percent of vote - Horacio CARTES (ANR) 45.8%, Efrain ALEGRE (PLRA) 36.9%, Mario FERREIRO (AP) 5.9%, Anibal CARRILLO (FG) 3.3%, other 8% |
| **Peru** | *chief of state:* President Ollanta HUMALA Tasso (since 28 July 2011); First Vice President Marisol ESPINOZA Cruz (since 28 July 2011); Second Vice President (vacant); note - the president is both chief of state and head of government |
| | *head of government:* President Ollanta HUMALA Tasso (since 28 July 2011); First Vice President Marisol ESPINOZA Cruz (since 28 July 2011); Second Vice President (vacant) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for nonconsecutive terms); election last held on 10 April 2011 with runoff on 6 June 2011 (next to be held in April 2016) |
| | *election results:* Ollanta HUMALA Tasso elected president; percent of vote - Ollanta HUMALA Tasso (Peruvian Nationalist Party) 51.5%, Keiko FUJIMORI Higuchi (Fuerza Popular) 48.5% |
| | *note:* Prime Minister Pedro CATERIANO Bellido (since 2 April 2015) does not exercise executive power; this power rests with the president; note - Prime Minister Ana JARA was removed from office by Congress in a vote of no confidence on 30 March 2015 |
| **Philippines** | *chief of state:* President Benigno AQUINO (since 30 June 2010); Vice President Jejomar BINAY (since 30 June 2010); note - the president is both chief of state and head of government |
| | *head of government:* President Benigno AQUINO (since 30 June 2010) |
| | *cabinet:* Cabinet appointed by the president with the consent of the Commission of Appointments, an independent body of 25 Congressional members including the Senate president (ex officio chairman), appointed by the president |
| | *elections/appointments:* president and vice president directly elected on separate ballots by simple majority popular vote for a single 6-year term; election last held on 10 May 2010 (next to be held in May 2016) |
| | *election results:* Benigno AQUINO elected president; percent of vote - Benigno AQUINO (LP) 42.1%, Joseph ESTRADA (PMP) 26.3%, Gilberto EODORA (LAKAS-CMD) 11.3%, other 20.3% ; Jejomar BINAY elected vice president; percent of vote Jejomar BINAY 41.6%, Manuel "Mar" ROXAS (LP) 39.6%, six others 18.8% |
| **Pitcairn Islands** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by UK High Commissioner to New Zealand and Governor (nonresident) of the Pitcairn Islands Jonathan SINCLAIR (since August 2014); Commissioner (nonresident) Leslie JAQUES (since September 2003) serves as liaison between the governor and the Island Council |
| | *head of government:* Mayor and Chairman of the Island Council Shawn CHRISTIAN (since 13 November 2013) |
| | *cabinet:* none |
| | *elections/appointments:* the monarchy is hereditary; governor and commissioner appointed by the monarch; island mayor directly elected by majority popular vote for a 3-year term; election last held on 12 November 2013 (next to be held not later than December 2016) |
| | *election results:* Shawn CHRISTIAN elected mayor and chairman of the Island Council; Island Council vote count in third round - Shawn CHRISTIAN 20, Simon YOUNG 19 |
| **Poland** | *chief of state:* President Andrzej DUDA (since 6 August 2015) |
| | *head of government:* Prime Minister Ewa KOPACZ (since 22 September 2014); Deputy Prime Ministers Janusz PIECHOCINSKI (since 6 December 2012) and Tomasz SIEMONIAK (since 22 September 2014) |
| | *cabinet:* Council of Ministers proposed by the prime minister, appointed by the president, and approved by the Sejm |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 10 and 24 May 2015 (next to be held in 2020); prime minister and deputy prime ministers appointed by the president and confirmed by the Sejm |
| | *election results:* Andrzej DUDA elected president; percent of vote in runoff - Andrzej DUDA 51.5%, Bronislaw KOMOROWSKI (independent) 48.5% |
| **Portugal** | *chief of state:* President Anibal CAVACO SILVA (since 9 March 2006) |
| | *head of government:* Prime Minister Pedro Manuel PASSOS COELHO Mamede (since 21 June 2011) |
| | *cabinet:* Council of Ministers appointed by the president on the recommendation of the prime minister |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 23 January 2011 (next to be held in January 2016); following legislative elections which must be held by October 2015, the leader of the majority party or majority coalition usually appointed prime minister by the president |
| | *election results:* Anibal CAVACO SILVA reelected president; percent of vote - Anibal CAVACO SILVA (PPD/PSD) 53%, Manuel ALEGRE (PS) 19.8%, Fernando NOBRE (independent) 14.1%, Francisco LOPES (independent) 7.1%, Manuel COELHO 4.5%, other 1.5% |
| | *note:* there is also a Council of State that acts as a consultative body to the president |
| **Puerto Rico** | *chief of state:* President Barack H. OBAMA (since 20 January 2009); Vice President Joseph R. BIDEN (since 20 January 2009) |
| | *head of government:* Governor Alejandro GARCIA Padilla (since 2 January 2013) |
| | *cabinet:* Cabinet appointed by governor with the consent of the Legislative Assembly |
| | *elections/appointments:* president and vice president indirectly elected on the same ballot by an Electoral College of 'electors' chosen from each state; president and vice president serve a 4-year term (eligible for a second term); under the US Constitution, residents of Puerto Rico do not vote in elections for US president and vice president; however, they may vote in Democratic and Republican party presidential primary elections; governor directly elected by simple majority popular vote for a 4-year term (no term limits); election last held on 6 November 2012 (next to be held in November 2016) |
| | *election results:* Alejandro GARCIA Padilla elected governor; percent of vote - Alejandro GARCIA Padilla (Democratic Party) 48.2%, Luis FORTUNO (PNP) 47.1%, other 4.7% |
| **Qatar** | *chief of state:* Amir TAMIM bin Hamad Al Thani (since 25 June 2013) |
| | *head of government:* Prime Minister ABDALLAH bin Nasir bin Khalifa Al Thani (since 26 June 2013); Deputy Prime Minister Ahmad bin Abdallah al-MAHMUD (since 20 September 2011) |
| | *cabinet:* Council of Ministers appointed by the amir |
| | *elections/appointments:* the monarchy is hereditary; prime minister and deputy prime minister appointed by the amir |
| **Romania** | *chief of state:* President Klaus IOHANNIS (since 21 December 2014) |
| | *head of government:* Prime Minister Victor-Viorel PONTA (since 7 May 2012); Deputy Prime Minister Gabriel OPREA (since 5 March 2014) |
| | *cabinet:* Council of Ministers appointed by the prime minister |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 2 November 2014 with a runoff on 16 November 2014 (next to be held on 16 November 2019); prime minister appointed by the president with consent of Parliament |
| | *election results:* Klaus IOHANNIS elected president; percent of vote in runoff - Klaus IOHANNIS (PNL) 54.4%, Victor PONTA (PSD) 45.6% |
| **Russia** | *chief of state:* President Vladimir Vladimirovich PUTIN (since 7 May 2012) |
| | *head of government:* Premier Dmitriy Anatolyevich MEDVEDEV (since 8 May 2012); First Deputy Premier Igor Ivanovich SHUVALOV (since 12 May 2008); Deputy Premiers Arkadiy Vladimirovich DVORKOVICH (since 21 May 2012), Olga Yuryevna GOLODETS (since 21 May 2012), Aleksandr Gennadiyevich KHLOPONIN (since 19 January 2010), Dmitriy Nikolayevich KOZAK (since 14 October 2008), Dmitriy Olegovich ROGOZIN (since 23 December 2011), Sergey Eduardovich PRIKHODKO (since 22 May 2013), Yuriy Petrovich TRUTNEV (since 31 August 2013) |
| | *cabinet:* the "Government" is composed of the premier, his deputies, and ministers, all appointed by the president; the premier is also confirmed by the Duma |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 6-year term (eligible for a second term); election last held on 4 March 2012 (next to be held in March 2018); note - term length extended to 6 years from 4 years in late 2008, effective after the 2012 election; there is no vice president; premier appointed by the president with the approval of the Duma |
| | *election results:* Vladimir PUTIN elected president; percent of vote - Vladimir PUTIN (United Russia) 63.6%, Gennadiy ZYUGANOV (CPRF) 17.2%, Mikhail PROKHOROV(Civic Platform) 8%, Vladimir ZHIRINOVSKIY (LDPR) 6.2%, Sergey MIRONOV (A Just Russia) 3.9%, other 1.1%; Dmitriy MEDVEDEV (United Russia) approved as premier by Duma; vote - 299 to 144 |
| | *note:* there is also a Presidential Administration that provides staff and policy support to the president, drafts presidential decrees, and coordinates policy among government agencies; a Security Council also reports directly to the president |
| **Rwanda** | *chief of state:* President Paul KAGAME (since 22 April 2000) |
| | *head of government:* Prime Minister Anastase MUREKEZI (since 24 July 2014) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by simple majority popular vote for a 7-year term (eligible for a second term); election last held on 9 August 2010 (next to be held in 2017); prime minister appointed by the president |
| | *election results:* Paul KAGAME reelected president; Paul KAGAME (RPF) 93.1%, Jean NTAWUKURIRYAYO (PSD) 5.1%, other 1.8% |
